case,activation,hidden,n_hidden,q,data_seed,init_seed,special,n,p,max_order,NN_mse_vs_y,act_io_mean,act_io_sum,TPR_mse_vs_NN,TPR_mse_vs_y,LTPR_mse_vs_NN,LTPR_mse_vs_y,LTPR_n_terms,shape_NN_LTPR,FPR_mse_vs_y,FPR_mse_vs_NN,FPR_r2_vs_y,shape_NN_FPR_in,mahal_NN_FPR,shape_NN_FPR_ext,abs_rmse_gap,NN_FPR_log10,FPR_mse_delta_vs_NN,FPR_improve_vs_NN_pct,FPR_better_than_NN,TPR_mse_delta_vs_NN,TPR_improve_vs_NN_pct,TPR_better_than_NN,LTPR_mse_delta_vs_NN,LTPR_improve_vs_NN_pct,LTPR_better_than_NN,well_specified
highdim_poly4,softplus,"128,64",2,3,0,1,False,10000,20,2,0.0008586341636426738,0.026447666910434625,0.05289533382086925,,,,,,,0.0010870166933256967,0.0003132231273061541,0.9627000318677101,0.0001694534312464188,0.0478594203931459,0.00914239510523956,0.003667476177303789,-0.10242804925088887,0.00022838252968302288,-26.598351120124516,False,,,,,,,False
highdim_poly4,softplus,"128,64",2,3,0,2,False,10000,20,2,0.0007621486892050019,0.03096107143662625,0.0619221428732525,,,,,,,0.0010870166933256967,0.00021917180203266393,0.9627000318677101,0.00015402891560483786,0.00015868779095904242,0.00917075289735974,0.005362895631349094,-0.15419650656447606,0.00032486800412069475,-42.62527886252286,False,,,,,,,False
highdim_poly4,softplus,"128,64",2,3,0,3,False,10000,20,2,0.0010040372384647793,0.028622881569449206,0.05724576313889841,,,,,,,0.0010870166933256967,0.00041003064068819713,0.9627000318677101,0.0001407419676473468,0.08312432510502916,0.009367126426051376,0.0012833895566281006,-0.03448639306405394,8.297945486091733e-05,-8.264579408209686,False,,,,,,,False
highdim_poly4,softplus,"128,64",2,3,0,4,False,10000,20,2,0.0007778413522673037,0.03729890167806685,0.0745978033561337,,,,,,,0.0010870166933256967,0.0003524841751985538,0.9627000318677101,0.0002038486548132761,0.04621402608668828,0.009172373577759258,0.005080128885876792,-0.14534518584208647,0.000309175341058393,-39.74786634282018,False,,,,,,,False
highdim_poly4,softplus,"128,64",2,3,0,5,False,10000,20,2,0.0007929216341181147,0.021743374649787667,0.043486749299575335,,,,,,,0.0010870166933256967,0.00014500069167661976,0.9627000318677101,0.00010063752825559199,0.009580835860062338,0.007682460776359675,0.004811071985203707,-0.13700594627409052,0.00029409505920758195,-37.09005361351676,False,,,,,,,False
highdim_poly4,softplus,"128,64",2,3,0,6,False,10000,20,2,0.0008358108734189016,0.02121756448865106,0.04243512897730212,,,,,,,0.0010870166933256967,0.00024112161302576008,0.9627000318677101,0.00011362479284152459,0.0531814716520406,0.00809788182833885,0.004059542339635017,-0.11412819683613099,0.000251205819906795,-30.055342410087636,False,,,,,,,False
highdim_poly4,softplus,"128,64",2,3,0,7,False,10000,20,2,0.0007752747643107254,0.02069222546734981,0.04138445093469962,,,,,,,0.0010870166933256967,0.00023543419364572426,0.9627000318677101,0.00014025516340465108,0.035606983317301895,0.008522890050881918,0.0051261799149232255,-0.14678056596548142,0.0003117419290149712,-40.21050901768124,False,,,,,,,False
highdim_poly4,softplus,"128,64",2,3,0,8,False,10000,20,2,0.0007673563668386387,0.024121913377276902,0.048243826754553805,,,,,,,0.0010870166933256967,0.0002522353239861189,0.9627000318677101,0.00015718840670953497,0.03157265683437145,0.008707357133443764,0.005268738272980033,-0.15123911274536753,0.0003196603264870579,-41.65734987043858,False,,,,,,,False
highdim_poly4,softplus,"128,64",2,3,0,9,False,10000,20,2,0.0009885482127142964,0.03306638626562873,0.06613277253125746,,,,,,,0.0010870166933256967,0.0003141443427240471,0.9627000318677101,0.00011336387740874446,0.07272667669971472,0.009027228487451116,0.0015287496378760257,-0.04123835835880932,9.846848061140028e-05,-9.960918379593387,False,,,,,,,False
highdim_poly4,softplus,"256,128,64",3,3,0,0,True,10000,20,3,0.0008017605854205808,0.03939370783970309,0.11818112351910928,,,,,,,9.235869186934267e-05,0.0007749428729824101,0.9968307972778904,0.0004819665719522156,0.04820985896632604,0.16249068152277021,0.018705034227003262,0.938566929387148,-0.0007094018935512381,88.48051481342226,True,,,,,,,False
