case,case_label,p,n_total,train_n,test_n,data_seed,init_seed,strategy,strategy_label,round,selected_n,test_mse,fpr_distance,tpr_distance,combined_distance,distance_norm,dopt_weight,batch_dopt_added,batch_random_added,batch_latin_added,random_final_mse,gain_vs_random_pct,p_dim,source_prefix
highdim_highfreq,High-frequency,50,10000,7500,2500,2,1,latin,Latin hypercube,6,3375,0.0113883494453748,0.0096185043450887,0.9238999786384918,0.4667592414917903,0.9674281781119304,0.3211716842272452,0,0,500,0.011986501305441,4.990212279831319,50,measure_weighted_sampling_grand_mean_p50
highdim_highfreq,High-frequency,50,10000,7500,2500,3,0,measure_weighted,Measure-weighted,6,3375,0.0239324589638277,0.0131806166799121,0.9370075409486908,0.4750940788143015,0.993150585744758,0.3044521192659072,152,348,0,0.0261202092317734,8.375699629865164,50,measure_weighted_sampling_grand_mean_p50
highdim_highfreq,High-frequency,50,10000,7500,2500,3,0,random,Random,6,3375,0.0261202092317734,0.0131806166799121,0.9370075409486908,0.4750940788143015,0.993150585744758,0.3044521192659072,0,500,0,0.0261202092317734,0.0,50,measure_weighted_sampling_grand_mean_p50
highdim_highfreq,High-frequency,50,10000,7500,2500,3,0,dopt,D-optimal,6,3375,0.0319085813113177,0.0131806166799121,0.9370075409486908,0.4750940788143015,0.993150585744758,0.3044521192659072,500,0,0,0.0261202092317734,-22.160511916968705,50,measure_weighted_sampling_grand_mean_p50
highdim_highfreq,High-frequency,50,10000,7500,2500,3,0,latin,Latin hypercube,6,3375,0.0284157896036868,0.0131806166799121,0.9370075409486908,0.4750940788143015,0.993150585744758,0.3044521192659072,0,0,500,0.0261202092317734,-8.788522142161689,50,measure_weighted_sampling_grand_mean_p50
highdim_highfreq,High-frequency,50,10000,7500,2500,3,1,measure_weighted,Measure-weighted,6,3375,0.0209893910244849,0.0079890696694366,0.946365670841408,0.4771773702554224,0.9995798979908124,0.3002730663059719,150,350,0,0.0225951570230892,7.106682183989562,50,measure_weighted_sampling_grand_mean_p50
highdim_highfreq,High-frequency,50,10000,7500,2500,3,1,random,Random,6,3375,0.0225951570230892,0.0079890696694366,0.946365670841408,0.4771773702554224,0.9995798979908124,0.3002730663059719,0,500,0,0.0225951570230892,0.0,50,measure_weighted_sampling_grand_mean_p50
highdim_highfreq,High-frequency,50,10000,7500,2500,3,1,dopt,D-optimal,6,3375,0.035817322020165,0.0079890696694366,0.946365670841408,0.4771773702554224,0.9995798979908124,0.3002730663059719,500,0,0,0.0225951570230892,-58.51769467043066,50,measure_weighted_sampling_grand_mean_p50
highdim_highfreq,High-frequency,50,10000,7500,2500,3,1,latin,Latin hypercube,6,3375,0.0216833233492751,0.0079890696694366,0.946365670841408,0.4771773702554224,0.9995798979908124,0.3002730663059719,0,0,500,0.0225951570230892,4.035527050696528,50,measure_weighted_sampling_grand_mean_p50
highdim_highfreq,High-frequency,50,10000,7500,2500,4,0,measure_weighted,Measure-weighted,6,3375,0.0252910449570406,0.0142133952950458,0.8534043375963455,0.4338088664456956,0.8657389734167101,0.3872696672791383,194,306,0,0.0300755847924262,15.908385051885949,50,measure_weighted_sampling_grand_mean_p50
highdim_highfreq,High-frequency,50,10000,7500,2500,4,0,random,Random,6,3375,0.0300755847924262,0.0142133952950458,0.8534043375963455,0.4338088664456956,0.8657389734167101,0.3872696672791383,0,500,0,0.0300755847924262,0.0,50,measure_weighted_sampling_grand_mean_p50
highdim_highfreq,High-frequency,50,10000,7500,2500,4,0,dopt,D-optimal,6,3375,0.0177710675430789,0.0142133952950458,0.8534043375963455,0.4338088664456956,0.8657389734167101,0.3872696672791383,500,0,0,0.0300755847924262,40.91198004717068,50,measure_weighted_sampling_grand_mean_p50
highdim_highfreq,High-frequency,50,10000,7500,2500,4,0,latin,Latin hypercube,6,3375,0.0212260035304697,0.0142133952950458,0.8534043375963455,0.4338088664456956,0.8657389734167101,0.3872696672791383,0,0,500,0.0300755847924262,29.424469459310632,50,measure_weighted_sampling_grand_mean_p50
highdim_highfreq,High-frequency,50,10000,7500,2500,4,1,measure_weighted,Measure-weighted,6,3375,0.0211783994415606,0.0095172457757015,0.9556447912476588,0.4825810185116802,1.0,0.3,150,350,0,0.0204003283061112,-3.814012812804774,50,measure_weighted_sampling_grand_mean_p50
highdim_highfreq,High-frequency,50,10000,7500,2500,4,1,random,Random,6,3375,0.0204003283061112,0.0095172457757015,0.9556447912476588,0.4825810185116802,1.0,0.3,0,500,0,0.0204003283061112,0.0,50,measure_weighted_sampling_grand_mean_p50
highdim_highfreq,High-frequency,50,10000,7500,2500,4,1,dopt,D-optimal,6,3375,0.0307351442432186,0.0095172457757015,0.9556447912476588,0.4825810185116802,1.0,0.3,500,0,0,0.0204003283061112,-50.66004714253227,50,measure_weighted_sampling_grand_mean_p50
highdim_highfreq,High-frequency,50,10000,7500,2500,4,1,latin,Latin hypercube,6,3375,0.0205108241693453,0.0095172457757015,0.9556447912476588,0.4825810185116802,1.0,0.3,0,0,500,0.0204003283061112,-0.541637671590634,50,measure_weighted_sampling_grand_mean_p50
